country_of_birth,country_of_destination,education_level,sex,number
IRQ,ESP,ISCED 5/6/7/8,Male,3558.0
IRQ,EST,ISCED 5/6/7/8,Female,29.0
IRQ,EST,ISCED 5/6/7/8,Male,67.0
IRQ,FRA,ISCED 5/6/7/8,Female,7632.339686393738
IRQ,FRA,ISCED 5/6/7/8,Male,9825.539858818054
IRQ,GRC,ISCED 5/6/7/8,Female,574.0
IRQ,GRC,ISCED 5/6/7/8,Male,1216.0
IRQ,HUN,ISCED 5/6/7/8,Female,758.0
IRQ,HUN,ISCED 5/6/7/8,Male,1642.0
IRQ,ITA,ISCED 5/6/7/8,Female,1163.0000113844872
IRQ,ITA,ISCED 5/6/7/8,Male,4067.999998167157
IRQ,LTU,ISCED 5/6/7/8,Male,4.0
IRQ,LUX,ISCED 5/6/7/8,Female,400.0
IRQ,LUX,ISCED 5/6/7/8,Male,932.0
IRQ,LVA,ISCED 5/6/7/8,Female,18.0
IRQ,LVA,ISCED 5/6/7/8,Male,56.0
IRQ,NOR,ISCED 5/6/7/8,Female,12015.0
IRQ,NOR,ISCED 5/6/7/8,Male,15359.0
IRQ,NZL,ISCED 5/6/7/8,Female,4344.0
IRQ,NZL,ISCED 5/6/7/8,Male,4698.0
IRQ,POL,ISCED 5/6/7/8,Female,458.0
IRQ,POL,ISCED 5/6/7/8,Male,1726.0
IRQ,PRT,ISCED 5/6/7/8,Female,161.0
IRQ,PRT,ISCED 5/6/7/8,Male,178.0
IRQ,SVK,ISCED 5/6/7/8,Female,33.0
IRQ,SVK,ISCED 5/6/7/8,Male,147.0
IRQ,SVN,ISCED 5/6/7/8,Female,19.0
IRQ,SVN,ISCED 5/6/7/8,Male,167.0
IRQ,SWE,ISCED 5/6/7/8,Female,90600.0
IRQ,SWE,ISCED 5/6/7/8,Male,99510.0
IRQ,TUR,ISCED 5/6/7/8,Female,6675.0
IRQ,TUR,ISCED 5/6/7/8,Male,11711.0
IRQ,USA,ISCED 5/6/7/8,Female,175346.0
IRQ,USA,ISCED 5/6/7/8,Male,219357.0
ISR,AUS,ISCED 5/6/7/8,Female,12351.0
ISR,AUS,ISCED 5/6/7/8,Male,13859.0
ISR,BGR,ISCED 5/6/7/8,Female,171.0
ISR,BGR,ISCED 5/6/7/8,Male,476.0
ISR,CAN,ISCED 5/6/7/8,Female,34710.0
ISR,CAN,ISCED 5/6/7/8,Male,38275.0
ISR,CHE,ISCED 5/6/7/8,Female,3733.4100103378296
ISR,CHE,ISCED 5/6/7/8,Male,4586.979030609131
ISR,COL,ISCED 5/6/7/8,Female,212.0
ISR,COL,ISCED 5/6/7/8,Male,575.0
ISR,CZE,ISCED 5/6/7/8,Female,403.0
ISR,CZE,ISCED 5/6/7/8,Male,947.0
ISR,DNK,ISCED 5/6/7/8,Female,993.0
ISR,DNK,ISCED 5/6/7/8,Male,1584.0
ISR,ESP,ISCED 5/6/7/8,Female,3145.0
ISR,ESP,ISCED 5/6/7/8,Male,5219.0
ISR,EST,ISCED 5/6/7/8,Female,57.0
ISR,EST,ISCED 5/6/7/8,Male,86.0
ISR,FRA,ISCED 5/6/7/8,Female,8129.797366142273
ISR,FRA,ISCED 5/6/7/8,Male,9406.64683008194
ISR,GRC,ISCED 5/6/7/8,Female,600.0
ISR,GRC,ISCED 5/6/7/8,Male,828.0
ISR,HUN,ISCED 5/6/7/8,Female,746.0
ISR,HUN,ISCED 5/6/7/8,Male,1452.0
ISR,ITA,ISCED 5/6/7/8,Female,2306.9999848753214
ISR,ITA,ISCED 5/6/7/8,Male,3852.9999857731164
ISR,LTU,ISCED 5/6/7/8,Female,11.0
ISR,LTU,ISCED 5/6/7/8,Male,35.0
ISR,LUX,ISCED 5/6/7/8,Female,237.0
ISR,LUX,ISCED 5/6/7/8,Male,307.0
ISR,LVA,ISCED 5/6/7/8,Female,33.0
ISR,LVA,ISCED 5/6/7/8,Male,48.0
ISR,NOR,ISCED 5/6/7/8,Female,754.0
ISR,NOR,ISCED 5/6/7/8,Male,898.0
ISR,NZL,ISCED 5/6/7/8,Female,777.0
ISR,NZL,ISCED 5/6/7/8,Male,819.0
ISR,POL,ISCED 5/6/7/8,Female,337.0
ISR,POL,ISCED 5/6/7/8,Male,860.0
ISR,PRT,ISCED 5/6/7/8,Female,387.0
ISR,PRT,ISCED 5/6/7/8,Male,552.0
ISR,SVK,ISCED 5/6/7/8,Female,91.0
ISR,SVK,ISCED 5/6/7/8,Male,161.0
ISR,SVN,ISCED 5/6/7/8,Female,27.0
ISR,SVN,ISCED 5/6/7/8,Male,66.0
ISR,SWE,ISCED 5/6/7/8,Female,1890.0
ISR,SWE,ISCED 5/6/7/8,Male,2435.0
ISR,TUR,ISCED 5/6/7/8,Female,181.0
ISR,TUR,ISCED 5/6/7/8,Male,180.0
ISR,USA,ISCED 5/6/7/8,Female,166491.0
ISR,USA,ISCED 5/6/7/8,Male,226040.0
ITA,AUS,ISCED 5/6/7/8,Female,61144.0
ITA,AUS,ISCED 5/6/7/8,Male,77552.0
ITA,BGR,ISCED 5/6/7/8,Female,495.0
ITA,BGR,ISCED 5/6/7/8,Male,1542.0
ITA,CAN,ISCED 5/6/7/8,Female,84545.0
ITA,CAN,ISCED 5/6/7/8,Male,110945.0
ITA,CHE,ISCED 5/6/7/8,Female,105487.92182254791
ITA,CHE,ISCED 5/6/7/8,Male,158090.24603271484
ITA,COL,ISCED 5/6/7/8,Female,1811.0
ITA,COL,ISCED 5/6/7/8,Male,4417.0
ITA,CZE,ISCED 5/6/7/8,Female,2878.0
ITA,CZE,ISCED 5/6/7/8,Male,6383.0
ITA,DNK,ISCED 5/6/7/8,Female,8528.0
ITA,DNK,ISCED 5/6/7/8,Male,12808.0
ITA,ESP,ISCED 5/6/7/8,Female,122007.0
ITA,ESP,ISCED 5/6/7/8,Male,155919.0
ITA,EST,ISCED 5/6/7/8,Female,601.0
ITA,EST,ISCED 5/6/7/8,Male,1621.0
ITA,FRA,ISCED 5/6/7/8,Female,155214.83158922195
ITA,FRA,ISCED 5/6/7/8,Male,147682.48582220078
ITA,GRC,ISCED 5/6/7/8,Female,7655.0
ITA,GRC,ISCED 5/6/7/8,Male,5848.0
ITA,HUN,ISCED 5/6/7/8,Female,2441.0
ITA,HUN,ISCED 5/6/7/8,Male,5949.0
ITA,ITA,ISCED 5/6/7/8,Female,19735019.986929893
ITA,ITA,ISCED 5/6/7/8,Male,16081304.01587677
ITA,LTU,ISCED 5/6/7/8,Female,9.0
ITA,LTU,ISCED 5/6/7/8,Male,144.0
ITA,LUX,ISCED 5/6/7/8,Female,14383.0
ITA,LUX,ISCED 5/6/7/8,Male,21399.0
ITA,LVA,ISCED 5/6/7/8,Female,62.0
ITA,LVA,ISCED 5/6/7/8,Male,533.0
ITA,NOR,ISCED 5/6/7/8,Female,4371.0
ITA,NOR,ISCED 5/6/7/8,Male,5749.0
ITA,NZL,ISCED 5/6/7/8,Female,2031.0
ITA,NZL,ISCED 5/6/7/8,Male,2067.0
ITA,POL,ISCED 5/6/7/8,Female,4238.0
ITA,POL,ISCED 5/6/7/8,Male,10299.0
ITA,PRT,ISCED 5/6/7/8,Female,8475.0
ITA,PRT,ISCED 5/6/7/8,Male,9313.0
ITA,SVK,ISCED 5/6/7/8,Female,382.0
ITA,SVK,ISCED 5/6/7/8,Male,1482.0
ITA,SVN,ISCED 5/6/7/8,Female,1899.0
ITA,SVN,ISCED 5/6/7/8,Male,2713.0
ITA,SWE,ISCED 5/6/7/8,Female,10830.0
ITA,SWE,ISCED 5/6/7/8,Male,13845.0
ITA,TUR,ISCED 5/6/7/8,Female,425.0
ITA,TUR,ISCED 5/6/7/8,Male,650.0
ITA,USA,ISCED 5/6/7/8,Female,265782.0
ITA,USA,ISCED 5/6/7/8,Male,328974.0
JAM,AUS,ISCED 5/6/7/8,Female,1689.0
JAM,AUS,ISCED 5/6/7/8,Male,1346.0
JAM,BGR,ISCED 5/6/7/8,Female,3.0
JAM,BGR,ISCED 5/6/7/8,Male,4.0
JAM,CAN,ISCED 5/6/7/8,Female,221130.0
JAM,CAN,ISCED 5/6/7/8,Male,112280.0
JAM,CHE,ISCED 5/6/7/8,Female,483.31700801849365
JAM,CHE,ISCED 5/6/7/8,Male,338.9079990386963
JAM,COL,ISCED 5/6/7/8,Female,78.0
JAM,COL,ISCED 5/6/7/8,Male,99.0
JAM,CZE,ISCED 5/6/7/8,Female,35.0
JAM,CZE,ISCED 5/6/7/8,Male,24.0
JAM,DNK,ISCED 5/6/7/8,Female,109.0
JAM,DNK,ISCED 5/6/7/8,Male,43.0
JAM,ESP,ISCED 5/6/7/8,Female,409.0
JAM,ESP,ISCED 5/6/7/8,Male,246.0
JAM,EST,ISCED 5/6/7/8,Male,11.0
JAM,FRA,ISCED 5/6/7/8,Female,1283.1950521469116
JAM,FRA,ISCED 5/6/7/8,Male,393.72759437561035
JAM,GRC,ISCED 5/6/7/8,Female,12.0
JAM,HUN,ISCED 5/6/7/8,Female,28.0
JAM,HUN,ISCED 5/6/7/8,Male,29.0
JAM,ITA,ISCED 5/6/7/8,Female,192.00000095367432
JAM,ITA,ISCED 5/6/7/8,Male,75.99999993667006
JAM,LUX,ISCED 5/6/7/8,Female,27.0
JAM,LUX,ISCED 5/6/7/8,Male,60.0
JAM,LVA,ISCED 5/6/7/8,Male,9.0
JAM,NOR,ISCED 5/6/7/8,Female,164.0
JAM,NOR,ISCED 5/6/7/8,Male,136.0
JAM,NZL,ISCED 5/6/7/8,Female,219.0
JAM,NZL,ISCED 5/6/7/8,Male,141.0
JAM,POL,ISCED 5/6/7/8,Female,15.0
JAM,POL,ISCED 5/6/7/8,Male,20.0
JAM,PRT,ISCED 5/6/7/8,Female,30.0
JAM,PRT,ISCED 5/6/7/8,Male,45.0
JAM,SVK,ISCED 5/6/7/8,Female,5.0
JAM,SVK,ISCED 5/6/7/8,Male,12.0
JAM,SVN,ISCED 5/6/7/8,Female,10.0
JAM,SWE,ISCED 5/6/7/8,Female,290.0
JAM,SWE,ISCED 5/6/7/8,Male,295.0
JAM,USA,ISCED 5/6/7/8,Female,836902.0
JAM,USA,ISCED 5/6/7/8,Male,469372.0
JPN,AUS,ISCED 5/6/7/8,Female,88490.0
JPN,AUS,ISCED 5/6/7/8,Male,32102.0
JPN,BGR,ISCED 5/6/7/8,Female,104.0
JPN,BGR,ISCED 5/6/7/8,Male,55.0
JPN,CAN,ISCED 5/6/7/8,Female,86890.0
JPN,CAN,ISCED 5/6/7/8,Male,33830.0
JPN,CHE,ISCED 5/6/7/8,Female,15692.761096000671
JPN,CHE,ISCED 5/6/7/8,Male,4215.80899810791
JPN,COL,ISCED 5/6/7/8,Female,551.0
JPN,COL,ISCED 5/6/7/8,Male,860.0
JPN,CZE,ISCED 5/6/7/8,Female,1778.0
JPN,CZE,ISCED 5/6/7/8,Male,1995.0
JPN,DNK,ISCED 5/6/7/8,Female,2652.0
JPN,DNK,ISCED 5/6/7/8,Male,1316.0
JPN,ESP,ISCED 5/6/7/8,Female,12441.0
JPN,ESP,ISCED 5/6/7/8,Male,6367.0
JPN,EST,ISCED 5/6/7/8,Female,282.0
JPN,EST,ISCED 5/6/7/8,Male,278.0
JPN,FRA,ISCED 5/6/7/8,Female,48848.21368265152
JPN,FRA,ISCED 5/6/7/8,Male,13741.217499256134
JPN,GRC,ISCED 5/6/7/8,Female,694.0
JPN,GRC,ISCED 5/6/7/8,Male,181.0
JPN,HUN,ISCED 5/6/7/8,Female,1293.0
JPN,HUN,ISCED 5/6/7/8,Male,1452.0
JPN,ITA,ISCED 5/6/7/8,Female,11272.000025838614
JPN,ITA,ISCED 5/6/7/8,Male,2885.0000030845404
JPN,JPN,ISCED 5/6/7/8,Female,17645245.0
JPN,JPN,ISCED 5/6/7/8,Male,17567686.0
JPN,LTU,ISCED 5/6/7/8,Female,21.0
JPN,LUX,ISCED 5/6/7/8,Female,1063.0
JPN,LUX,ISCED 5/6/7/8,Male,572.0
JPN,LVA,ISCED 5/6/7/8,Female,36.0
JPN,LVA,ISCED 5/6/7/8,Male,44.0
JPN,NOR,ISCED 5/6/7/8,Female,2626.0
JPN,NOR,ISCED 5/6/7/8,Male,1339.0
JPN,NZL,ISCED 5/6/7/8,Female,12018.0
JPN,NZL,ISCED 5/6/7/8,Male,4920.0
JPN,POL,ISCED 5/6/7/8,Female,970.0
JPN,POL,ISCED 5/6/7/8,Male,968.0
JPN,PRT,ISCED 5/6/7/8,Female,707.0
JPN,PRT,ISCED 5/6/7/8,Male,420.0
JPN,SVK,ISCED 5/6/7/8,Female,99.0
JPN,SVK,ISCED 5/6/7/8,Male,137.0
JPN,SVN,ISCED 5/6/7/8,Female,137.0
JPN,SVN,ISCED 5/6/7/8,Male,114.0
JPN,SWE,ISCED 5/6/7/8,Female,7335.0
JPN,SWE,ISCED 5/6/7/8,Male,2075.0
JPN,TUR,ISCED 5/6/7/8,Female,441.0
JPN,TUR,ISCED 5/6/7/8,Male,409.0
JPN,USA,ISCED 5/6/7/8,Female,776531.0
JPN,USA,ISCED 5/6/7/8,Male,557505.0
KEN,AUS,ISCED 5/6/7/8,Female,33991.0
KEN,AUS,ISCED 5/6/7/8,Male,27436.0
KEN,BGR,ISCED 5/6/7/8,Female,10.0
KEN,BGR,ISCED 5/6/7/8,Male,4.0
KEN,CAN,ISCED 5/6/7/8,Female,48635.0
KEN,CAN,ISCED 5/6/7/8,Male,42750.0
KEN,CHE,ISCED 5/6/7/8,Female,2847.6179962158203
KEN,CHE,ISCED 5/6/7/8,Male,2259.9720096588135
KEN,COL,ISCED 5/6/7/8,Female,10.0
KEN,COL,ISCED 5/6/7/8,Male,85.0
KEN,CZE,ISCED 5/6/7/8,Female,145.0
KEN,CZE,ISCED 5/6/7/8,Male,208.0
KEN,DNK,ISCED 5/6/7/8,Female,1630.0
KEN,DNK,ISCED 5/6/7/8,Male,966.0
KEN,ESP,ISCED 5/6/7/8,Female,1493.0
KEN,ESP,ISCED 5/6/7/8,Male,973.0
KEN,EST,ISCED 5/6/7/8,Female,55.0
KEN,EST,ISCED 5/6/7/8,Male,29.0
KEN,FRA,ISCED 5/6/7/8,Female,3230.1862921714783
KEN,FRA,ISCED 5/6/7/8,Male,1788.465142250061
KEN,GRC,ISCED 5/6/7/8,Female,246.0
KEN,GRC,ISCED 5/6/7/8,Male,227.0
KEN,HUN,ISCED 5/6/7/8,Female,463.0
KEN,HUN,ISCED 5/6/7/8,Male,670.0
KEN,ITA,ISCED 5/6/7/8,Female,2236.999991414137
KEN,ITA,ISCED 5/6/7/8,Male,1463.9999993685633
KEN,LUX,ISCED 5/6/7/8,Female,140.0
KEN,LUX,ISCED 5/6/7/8,Male,155.0
KEN,NOR,ISCED 5/6/7/8,Female,2719.0
KEN,NOR,ISCED 5/6/7/8,Male,1646.0
KEN,NZL,ISCED 5/6/7/8,Female,1671.0
KEN,NZL,ISCED 5/6/7/8,Male,1590.0
KEN,POL,ISCED 5/6/7/8,Female,362.0
KEN,POL,ISCED 5/6/7/8,Male,388.0
KEN,PRT,ISCED 5/6/7/8,Female,124.0
KEN,PRT,ISCED 5/6/7/8,Male,204.0
KEN,SVK,ISCED 5/6/7/8,Female,12.0
KEN,SVK,ISCED 5/6/7/8,Male,52.0
KEN,SVN,ISCED 5/6/7/8,Female,49.0
KEN,SVN,ISCED 5/6/7/8,Male,4.0
KEN,SWE,ISCED 5/6/7/8,Female,4010.0
KEN,SWE,ISCED 5/6/7/8,Male,2200.0
KEN,TUR,ISCED 5/6/7/8,Female,125.0
KEN,TUR,ISCED 5/6/7/8,Male,175.0
KEN,USA,ISCED 5/6/7/8,Female,181653.0
KEN,USA,ISCED 5/6/7/8,Male,184049.0
KHM,AUS,ISCED 5/6/7/8,Female,18029.0
KHM,AUS,ISCED 5/6/7/8,Male,17260.0
KHM,BGR,ISCED 5/6/7/8,Female,12.0
KHM,CAN,ISCED 5/6/7/8,Female,11785.0
KHM,CAN,ISCED 5/6/7/8,Male,13115.0
KHM,CHE,ISCED 5/6/7/8,Female,794.1590042114258
KHM,CHE,ISCED 5/6/7/8,Male,734.0819931030273
KHM,COL,ISCED 5/6/7/8,Female,4.0
KHM,CZE,ISCED 5/6/7/8,Female,71.0
KHM,CZE,ISCED 5/6/7/8,Male,52.0
KHM,DNK,ISCED 5/6/7/8,Female,92.0
KHM,DNK,ISCED 5/6/7/8,Male,106.0
KHM,ESP,ISCED 5/6/7/8,Female,85.0
KHM,ESP,ISCED 5/6/7/8,Male,86.0
KHM,EST,ISCED 5/6/7/8,Female,7.0
KHM,EST,ISCED 5/6/7/8,Male,14.0
KHM,FRA,ISCED 5/6/7/8,Female,29090.576379776
KHM,FRA,ISCED 5/6/7/8,Male,31206.89724588394
KHM,GRC,ISCED 5/6/7/8,Male,12.0
KHM,HUN,ISCED 5/6/7/8,Female,72.0
KHM,HUN,ISCED 5/6/7/8,Male,88.0
KHM,ITA,ISCED 5/6/7/8,Female,158.99999904632568
KHM,ITA,ISCED 5/6/7/8,Male,96.99999962747097
KHM,KOR,ISCED 5/6/7/8,Female,5656.0
KHM,KOR,ISCED 5/6/7/8,Male,24314.0
KHM,LTU,ISCED 5/6/7/8,Male,7.0
KHM,LUX,ISCED 5/6/7/8,Female,128.0
KHM,LUX,ISCED 5/6/7/8,Male,73.0
KHM,NOR,ISCED 5/6/7/8,Female,216.0
KHM,NOR,ISCED 5/6/7/8,Male,108.0
KHM,NZL,ISCED 5/6/7/8,Female,1575.0
KHM,NZL,ISCED 5/6/7/8,Male,1791.0
KHM,POL,ISCED 5/6/7/8,Female,14.0
KHM,POL,ISCED 5/6/7/8,Male,74.0
KHM,PRT,ISCED 5/6/7/8,Female,14.0
KHM,PRT,ISCED 5/6/7/8,Male,9.0
KHM,SVK,ISCED 5/6/7/8,Female,8.0
KHM,SVK,ISCED 5/6/7/8,Male,5.0
KHM,SWE,ISCED 5/6/7/8,Female,270.0
KHM,SWE,ISCED 5/6/7/8,Male,170.0
KHM,USA,ISCED 5/6/7/8,Female,81534.0
KHM,USA,ISCED 5/6/7/8,Male,90660.0
KOREA-NS,AUS,ISCED 5/6/7/8,Female,164542.0
KOREA-NS,AUS,ISCED 5/6/7/8,Male,123965.0
KOREA-NS,BGR,ISCED 5/6/7/8,Female,194.0
KOREA-NS,BGR,ISCED 5/6/7/8,Male,187.0
KOREA-NS,CAN,ISCED 5/6/7/8,Female,285610.0
KOREA-NS,CAN,ISCED 5/6/7/8,Male,236450.0
KOREA-NS,CHE,ISCED 5/6/7/8,Female,6648.051045417786
KOREA-NS,CHE,ISCED 5/6/7/8,Male,3167.26398563385
KOREA-NS,COL,ISCED 5/6/7/8,Female,650.0
KOREA-NS,COL,ISCED 5/6/7/8,Male,1048.0
KOREA-NS,CZE,ISCED 5/6/7/8,Female,1838.0
KOREA-NS,CZE,ISCED 5/6/7/8,Male,2120.0
KOREA-NS,DNK,ISCED 5/6/7/8,Female,14059.0
KOREA-NS,DNK,ISCED 5/6/7/8,Male,5144.0
KOREA-NS,ESP,ISCED 5/6/7/8,Female,7641.0
KOREA-NS,ESP,ISCED 5/6/7/8,Male,5452.0
KOREA-NS,EST,ISCED 5/6/7/8,Female,141.0
KOREA-NS,EST,ISCED 5/6/7/8,Male,119.0
KOREA-NS,FRA,ISCED 5/6/7/8,Female,42544.22149288654
KOREA-NS,FRA,ISCED 5/6/7/8,Male,19551.69390964508
KOREA-NS,GRC,ISCED 5/6/7/8,Female,255.0
KOREA-NS,GRC,ISCED 5/6/7/8,Male,192.0
KOREA-NS,HUN,ISCED 5/6/7/8,Female,2098.0
KOREA-NS,HUN,ISCED 5/6/7/8,Male,3395.0
KOREA-NS,ITA,ISCED 5/6/7/8,Female,4563.000000488013
KOREA-NS,ITA,ISCED 5/6/7/8,Male,2074.000007495284
KOREA-NS,JPN,ISCED 5/6/7/8,Female,44089.0
KOREA-NS,JPN,ISCED 5/6/7/8,Male,43268.0
KOREA-NS,KOR,ISCED 5/6/7/8,Female,30068009.0
KOREA-NS,KOR,ISCED 5/6/7/8,Male,35065167.0
KOREA-NS,LTU,ISCED 5/6/7/8,Female,21.0
KOREA-NS,LTU,ISCED 5/6/7/8,Male,22.0
KOREA-NS,LUX,ISCED 5/6/7/8,Female,1141.0
KOREA-NS,LUX,ISCED 5/6/7/8,Male,682.0
KOREA-NS,LVA,ISCED 5/6/7/8,Female,64.0
KOREA-NS,LVA,ISCED 5/6/7/8,Male,77.0
KOREA-NS,NOR,ISCED 5/6/7/8,Female,12725.0
KOREA-NS,NOR,ISCED 5/6/7/8,Male,5759.0
KOREA-NS,NZL,ISCED 5/6/7/8,Female,26211.0
KOREA-NS,NZL,ISCED 5/6/7/8,Male,22479.0
KOREA-NS,POL,ISCED 5/6/7/8,Female,1978.0
KOREA-NS,POL,ISCED 5/6/7/8,Male,4374.0
KOREA-NS,PRT,ISCED 5/6/7/8,Female,351.0
KOREA-NS,PRT,ISCED 5/6/7/8,Male,166.0
KOREA-NS,SVK,ISCED 5/6/7/8,Female,136.0
KOREA-NS,SVK,ISCED 5/6/7/8,Male,352.0
KOREA-NS,SVN,ISCED 5/6/7/8,Female,56.0
KOREA-NS,SVN,ISCED 5/6/7/8,Male,35.0
KOREA-NS,SWE,ISCED 5/6/7/8,Female,18015.0
KOREA-NS,SWE,ISCED 5/6/7/8,Male,7210.0
KOREA-NS,TUR,ISCED 5/6/7/8,Female,448.0
KOREA-NS,TUR,ISCED 5/6/7/8,Male,756.0
KOREA-NS,USA,ISCED 5/6/7/8,Female,1581115.0
KOREA-NS,USA,ISCED 5/6/7/8,Male,1358375.0
LAO,AUS,ISCED 5/6/7/8,Female,6027.0
LAO,AUS,ISCED 5/6/7/8,Male,5096.0
LAO,BGR,ISCED 5/6/7/8,Female,4.0
LAO,CAN,ISCED 5/6/7/8,Female,8700.0
LAO,CAN,ISCED 5/6/7/8,Male,8030.0
LAO,CHE,ISCED 5/6/7/8,Female,518.064001083374
LAO,CHE,ISCED 5/6/7/8,Male,288.144006729126
LAO,COL,ISCED 5/6/7/8,Female,10.0
LAO,CZE,ISCED 5/6/7/8,Female,14.0
LAO,CZE,ISCED 5/6/7/8,Male,39.0
LAO,DNK,ISCED 5/6/7/8,Female,41.0
LAO,DNK,ISCED 5/6/7/8,Male,6.0
LAO,ESP,ISCED 5/6/7/8,Female,138.0
LAO,ESP,ISCED 5/6/7/8,Male,95.0
LAO,EST,ISCED 5/6/7/8,Male,3.0
LAO,FRA,ISCED 5/6/7/8,Female,18278.295992851257
LAO,FRA,ISCED 5/6/7/8,Male,18985.050954580307
LAO,HUN,ISCED 5/6/7/8,Female,207.0
LAO,HUN,ISCED 5/6/7/8,Male,174.0
LAO,ITA,ISCED 5/6/7/8,Female,85.00000055879354
LAO,ITA,ISCED 5/6/7/8,Male,42.000000059604645
LAO,LUX,ISCED 5/6/7/8,Female,62.0
LAO,LUX,ISCED 5/6/7/8,Male,44.0
LAO,NOR,ISCED 5/6/7/8,Female,72.0
LAO,NOR,ISCED 5/6/7/8,Male,6.0
LAO,NZL,ISCED 5/6/7/8,Female,195.0
LAO,NZL,ISCED 5/6/7/8,Male,150.0
LAO,POL,ISCED 5/6/7/8,Female,19.0
LAO,POL,ISCED 5/6/7/8,Male,60.0
LAO,PRT,ISCED 5/6/7/8,Female,13.0
LAO,SVK,ISCED 5/6/7/8,Female,4.0
LAO,SVK,ISCED 5/6/7/8,Male,8.0
LAO,SWE,ISCED 5/6/7/8,Female,175.0
LAO,SWE,ISCED 5/6/7/8,Male,135.0
LAO,USA,ISCED 5/6/7/8,Female,87745.0
LAO,USA,ISCED 5/6/7/8,Male,106091.0
LBN,AUS,ISCED 5/6/7/8,Female,42199.0
LBN,AUS,ISCED 5/6/7/8,Male,44056.0
LBN,BGR,ISCED 5/6/7/8,Female,249.0
LBN,BGR,ISCED 5/6/7/8,Male,999.0
LBN,CAN,ISCED 5/6/7/8,Female,105875.0
LBN,CAN,ISCED 5/6/7/8,Male,129570.0
LBN,CHE,ISCED 5/6/7/8,Female,6938.648966789246
LBN,CHE,ISCED 5/6/7/8,Male,7382.35608959198
LBN,COL,ISCED 5/6/7/8,Female,272.0
LBN,COL,ISCED 5/6/7/8,Male,637.0
LBN,CZE,ISCED 5/6/7/8,Female,219.0
LBN,CZE,ISCED 5/6/7/8,Male,929.0
LBN,DNK,ISCED 5/6/7/8,Female,3984.0
LBN,DNK,ISCED 5/6/7/8,Male,5043.0
LBN,ESP,ISCED 5/6/7/8,Female,3947.0
LBN,ESP,ISCED 5/6/7/8,Male,7322.0
LBN,EST,ISCED 5/6/7/8,Female,14.0
LBN,EST,ISCED 5/6/7/8,Male,79.0
LBN,FRA,ISCED 5/6/7/8,Female,61141.12383198738
LBN,FRA,ISCED 5/6/7/8,Male,78092.1236948967
LBN,GRC,ISCED 5/6/7/8,Female,1636.0
LBN,GRC,ISCED 5/6/7/8,Male,2677.0
LBN,HUN,ISCED 5/6/7/8,Female,337.0
LBN,HUN,ISCED 5/6/7/8,Male,934.0
LBN,ITA,ISCED 5/6/7/8,Female,4185.000004708767
LBN,ITA,ISCED 5/6/7/8,Male,8683.000000655651
LBN,LTU,ISCED 5/6/7/8,Male,122.0
LBN,LUX,ISCED 5/6/7/8,Female,656.0
LBN,LUX,ISCED 5/6/7/8,Male,1001.0
LBN,LVA,ISCED 5/6/7/8,Male,127.0
LBN,NOR,ISCED 5/6/7/8,Female,1115.0
LBN,NOR,ISCED 5/6/7/8,Male,1459.0
LBN,NZL,ISCED 5/6/7/8,Female,210.0
LBN,NZL,ISCED 5/6/7/8,Male,345.0
LBN,POL,ISCED 5/6/7/8,Female,270.0
LBN,POL,ISCED 5/6/7/8,Male,1295.0
LBN,PRT,ISCED 5/6/7/8,Female,249.0
LBN,PRT,ISCED 5/6/7/8,Male,343.0
LBN,SVK,ISCED 5/6/7/8,Female,53.0
LBN,SVK,ISCED 5/6/7/8,Male,230.0
LBN,SVN,ISCED 5/6/7/8,Female,8.0
LBN,SVN,ISCED 5/6/7/8,Male,78.0
LBN,SWE,ISCED 5/6/7/8,Female,12990.0
LBN,SWE,ISCED 5/6/7/8,Male,13715.0
LBN,TUR,ISCED 5/6/7/8,Female,686.0
LBN,TUR,ISCED 5/6/7/8,Male,1003.0
LBN,USA,ISCED 5/6/7/8,Female,132986.0
LBN,USA,ISCED 5/6/7/8,Male,197964.0
LKA,AUS,ISCED 5/6/7/8,Female,178210.0
LKA,AUS,ISCED 5/6/7/8,Male,201420.0
LKA,BGR,ISCED 5/6/7/8,Female,16.0
LKA,BGR,ISCED 5/6/7/8,Male,7.0
LKA,CAN,ISCED 5/6/7/8,Female,140315.0
LKA,CAN,ISCED 5/6/7/8,Male,136175.0
LKA,CHE,ISCED 5/6/7/8,Female,10480.681887626648
LKA,CHE,ISCED 5/6/7/8,Male,9317.882011413574
LKA,COL,ISCED 5/6/7/8,Male,19.0
LKA,CZE,ISCED 5/6/7/8,Female,60.0
LKA,CZE,ISCED 5/6/7/8,Male,178.0
LKA,DNK,ISCED 5/6/7/8,Female,3860.0
LKA,DNK,ISCED 5/6/7/8,Male,3398.0
LKA,ESP,ISCED 5/6/7/8,Female,241.0
LKA,ESP,ISCED 5/6/7/8,Male,467.0
LKA,EST,ISCED 5/6/7/8,Female,104.0
LKA,EST,ISCED 5/6/7/8,Male,226.0
LKA,FRA,ISCED 5/6/7/8,Female,19355.334992170334
LKA,FRA,ISCED 5/6/7/8,Male,17370.238369464874
LKA,GRC,ISCED 5/6/7/8,Female,359.0
LKA,GRC,ISCED 5/6/7/8,Male,181.0
LKA,HUN,ISCED 5/6/7/8,Female,38.0
LKA,HUN,ISCED 5/6/7/8,Male,87.0
LKA,ITA,ISCED 5/6/7/8,Female,19299.00006338954
